AnoMesReferencia;UF;NomeMunicipioSIAFI;CodigoMunicipioSIAFI;meanValor;sdValor;nBeneficios;quantile25;quantile75;quantile01;quantile99;minValor;maxValor
201906;AC;ACRELANDIA; 643;195,05439;109,32985;  1765;130,00;250,00; 41,00;594,72; 41; 936
201906;AC;ASSIS BRASIL; 157;307,36192;178,59105;  1434;178,00;397,00; 41,00;892,00; 41;1070
201906;AC;BRASILEIA; 105;195,15114;105,29867;  3328;130,00;246,00; 41,00;560,00; 41; 958
201906;AC;BUJARI; 645;207,05362;115,35297;  1492;130,00;256,00; 41,00;604,00; 41; 812
201906;AC;CAPIXABA; 647;198,86311;112,94911;  1388;130,00;253,00; 41,00;618,78; 41;1158
201906;AC;CRUZEIRO DO SUL; 107;305,52338;171,69301; 10887;172,00;396,00; 41,00;816,70; 41;1426
201906;AC;EPITACIOLANDIA; 651;199,41370;106,52253;  1854;130,00;253,00; 41,00;582,58; 41; 892
201906;AC;FEIJO; 113;305,16727;163,07418;  4974;180,00;386,00; 89,00;812,00; 41;1158
201906;AC;JORDAO; 653;366,56232;195,96820;  1396;205,00;518,25; 89,00;892,00; 41;1070
201906;AC;MANCIO LIMA; 109;298,42199;164,02032;  3301;179,00;358,00; 89,00;803,00; 41;1336
201906;AC;MANOEL URBANO; 155;321,85453;172,61083;  1801;180,00;446,00; 82,00;814,00; 41;1070
201906;AC;MARECHAL THAUMATURGO; 655;298,68509;181,14019;  2858;170,00;396,00; 89,00;862,00; 41;1058
201906;AC;PLACIDO DE CASTRO; 151;175,72523; 90,26791;  1605;130,00;212,00; 41,00;534,96; 41; 832
201906;AC;PORTO ACRE; 649;213,38859;114,64115;  2751;130,00;260,00; 41,00;617,50; 41; 878
201906;AC;PORTO WALTER; 657;317,98656;185,76926;  1563;179,00;406,00; 82,00;882,00; 41;1136
201906;AC;RIO BRANCO; 139;223,27384;123,48056; 23777;130,00;269,00; 41,00;624,00; 41;1070
201906;AC;RODRIGUES ALVES; 659;292,30815;163,72016;  2502;171,00;367,00; 82,00;784,00; 41;1034
201906;AC;SANTA ROSA DO PURUS; 661;373,20442;199,41065;  1130;205,00;535,00; 89,00;892,00; 41; 981
201906;AC;SENA MADUREIRA; 145;275,81218;146,79346;  7044;171,00;349,00; 62,62;736,13; 41;1158
201906;AC;SENADOR GUIOMARD; 153;242,06758;132,27002;  4528;171,00;338,00; 89,00;625,00; 41; 980
201906;AC;TARAUACA; 147;334,89565;184,00564;  7561;180,00;446,00; 89,00;892,00; 41;1336
201906;AC;XAPURI; 149;194,86242; 97,39316;  2057;130,00;226,00; 41,00;545,04; 41; 860
201906;AL;AGUA BRANCA;2701;296,74810;143,48445;  2898;180,00;358,00; 89,00;714,00; 41;1070
201906;AL;ANADIA;2703;170,49042; 88,10891;  2765; 91,00;212,00; 89,00;487,36; 41;1034
201906;AL;ARAPIRACA;2705;180,83856; 93,39641; 19153;130,00;219,00; 41,00;526,00; 41; 892
201906;AL;ATALAIA;2707;185,88651; 97,77553;  7701;130,00;221,00; 89,00;535,00; 41; 980
201906;AL;BARRA DE SANTO ANTONIO;2709;182,61176; 99,38737;  4013; 91,00;235,00; 89,00;523,28; 41; 784
201906;AL;BARRA DE SAO MIGUEL;2711;196,43912; 98,21607;  1314;130,00;253,00; 41,00;523,00; 41; 731
201906;AL;BATALHA;2713;221,11059;117,48001;  3391;130,00;309,00; 89,00;562,00; 41; 882
201906;AL;BELEM;2715;206,80531;110,85586;   904;130,00;268,00; 48,00;593,85; 41; 802
201906;AL;BELO MONTE;2717;239,83181;122,59465;  1314;143,00;321,75; 89,00;617,00; 41; 802
201906;AL;BOCA DA MATA;2719;202,33142;108,92510;  3832;130,00;268,00; 84,17;536,00; 41; 981
201906;AL;BRANQUINHA;2721;164,23923; 72,23731;  1973;130,00;189,00; 89,00;430,96; 41; 625
201906;AL;CACIMBINHAS;2723;224,90848;126,61062;  2098;130,00;298,00; 89,00;618,00; 41; 892
201906;AL;CAJUEIRO;2725;171,25574; 81,63885;  3617;130,00;209,00; 89,00;473,56; 41; 838
201906;AL;CAMPESTRE; 560;188,86912;109,85889;  1467; 91,00;257,00; 89,00;541,70; 41; 882
201906;AL;CAMPO ALEGRE;2727;153,94536; 75,04830;  6223; 89,00;178,00; 89,00;446,00; 41; 974
201906;AL;CAMPO GRANDE;2729;272,47558;130,00647;  2334;179,00;357,00; 89,00;625,00; 41; 980
201906;AL;CANAPI;2731;256,37778;141,85037;  4500;159,00;341,00; 89,00;705,01; 41;1010
201906;AL;CAPELA;2733;194,96090;106,93779;  2225;130,00;238,00; 41,00;575,76; 41; 832
201906;AL;CARNEIROS;2735;287,06919;143,27633;  1720;180,00;358,00; 89,00;714,00; 41; 980
201906;AL;CHA PRETA;2737;264,23603;141,12953;  1271;176,00;357,00; 89,00;714,00; 41; 980
201906;AL;COITE DO NOIA;2739;210,60052;105,40056;  1537;130,00;266,00; 41,00;548,68; 41; 714
201906;AL;COLONIA LEOPOLDINA;2741;190,88380;117,14982;  4277; 91,00;257,00; 89,00;604,00; 41;1070
201906;AL;COQUEIRO SECO;2743;167,96862; 93,22408;   733; 89,00;212,00; 41,00;475,44; 41; 714
201906;AL;CORURIPE;2745;168,74100; 76,39102;  5336;130,00;209,00; 41,00;440,00; 41; 882
201906;AL;CRAIBAS;2889;256,38180;123,51089;  3858;164,00;329,00; 89,00;624,00; 41;1034
201906;AL;DELMIRO GOUVEIA;2747;188,90442;102,77947;  6340;130,00;234,00; 41,00;536,00; 41; 980
201906;AL;DOIS RIACHOS;2749;153,53875; 68,48388;  1884; 89,00;178,00; 41,00;397,85; 41; 562
201906;AL;ESTRELA DE ALAGOAS;2643;231,64829;118,16160;  2539;137,00;309,00; 82,00;617,00; 41; 980
201906;AL;FEIRA GRANDE;2751;200,50469; 96,18097;  4264;130,00;257,00; 89,00;490,00; 41; 802
201906;AL;FELIZ DESERTO;2753;150,43088; 63,62800;   680; 89,00;171,00; 41,00;339,68; 41; 554
201906;AL;FLEXEIRAS;2755;191,41823;105,52677;  2128;130,00;257,00; 89,00;540,73; 41; 878
201906;AL;GIRAU DO PONCIANO;2757;263,86453;127,03218;  5684;179,00;357,00; 89,00;625,00; 41; 981
201906;AL;IBATEGUARA;2759;199,17686; 98,95089;  2437;130,00;246,00; 89,00;542,24; 41;1022
201906;AL;IGACI;2761;251,19257;124,97592;  5006;168,00;345,00; 89,00;617,00; 41; 892
201906;AL;IGREJA NOVA;2763;158,21085; 68,07356;  3538;130,00;178,00; 41,00;386,00; 41; 649
201906;AL;INHAPI;2765;230,85932;130,57845;  2751;130,00;296,00; 48,00;642,00; 41;1150
201906;AL;JACARE DOS HOMENS;2767;179,42197; 94,77844;  1147;121,00;219,00; 89,00;502,70; 48; 681
201906;AL;JACUIPE;2769;155,09179; 69,57583;  1133; 89,00;178,00; 82,00;386,68; 41; 618
201906;AL;JAPARATINGA;2771;191,21351;113,57679;  1925; 89,00;247,00; 89,00;582,84; 41; 926
201906;AL;JARAMATAIA;2773;224,82388;121,88735;  1005;137,00;269,00; 82,00;624,00; 41; 891
201906;AL;JEQUIA DA PRAIA; 562;221,13936;117,33927;  2289;130,00;269,00; 89,00;567,04; 48; 892
201906;AL;JOAQUIM GOMES;2775;176,27205; 84,03793;  3492;130,00;212,00; 41,00;447,81; 41;1026
201906;AL;JUNDIA;2777;245,68366;127,91780;   765;178,00;357,00; 89,00;624,00; 41; 802
201906;AL;JUNQUEIRO;2779;169,17157; 74,55133;  3876;130,00;209,00; 89,00;416,00; 41; 704
201906;AL;LAGOA DA CANOA;2781;230,96021;116,37542;  3116;138,75;285,00; 82,00;558,90; 41; 892
201906;AL;LIMOEIRO DE ANADIA;2783;233,26190;111,12707;  4116;145,00;309,00; 89,00;567,10; 41; 860
201906;AL;MACEIO;2785;159,40426; 85,57424; 59254; 89,00;208,00; 41,00;446,00; 41; 998
201906;AL;MAJOR ISIDORO;2787;216,85434;101,01598;  3364;140,00;268,00; 89,00;524,11; 41; 832
201906;AL;MAR VERMELHO;2797;226,28549;115,87834;   648;139,75;285,00; 48,00;582,95; 41; 791
201906;AL;MARAGOGI;2789;179,91172; 91,74528;  4984;130,00;212,00; 89,00;514,00; 41; 950
201906;AL;MARAVILHA;2791;180,42562;108,35820;  2904; 89,00;239,00; 89,00;533,97; 41;1068
201906;AL;MARECHAL DEODORO;2793;199,30329;106,32883;  7234;130,00;253,00; 41,00;536,00; 41;1234
201906;AL;MARIBONDO;2795;175,73478; 97,36712;  1938; 91,00;212,00; 60,58;535,00; 41; 862
201906;AL;MATA GRANDE;2799;201,78878;107,22070;  3546;130,00;254,00; 89,00;557,75; 41;1138
201906;AL;MATRIZ DE CAMARAGIBE;2801;174,37824; 87,68714;  3548;130,00;212,00; 48,00;496,18; 41; 937
201906;AL;MESSIAS;2803;169,28858; 99,55360;  1743; 91,00;212,00; 41,00;519,80; 41; 892
201906;AL;MINADOR DO NEGRAO;2805;253,03743;125,59899;   748;171,00;350,00; 44,29;657,33; 41; 802
201906;AL;MONTEIROPOLIS;2807;225,36025;126,24387;  1585;130,00;297,00; 89,00;620,24; 41; 974
201906;AL;MURICI;2809;207,74388;107,34188;  4166;130,00;258,00; 41,00;571,10; 41; 842
201906;AL;NOVO LINO;2811;198,61895;111,20062;  2005;129,00;262,00; 82,00;536,00; 41; 892
201906;AL;OLHO D'AGUA DAS FLORES;2813;153,69307; 56,02686;  2740;130,00;178,00; 89,00;308,00; 41; 428
201906;AL;OLHO D'AGUA DO CASADO;2815;231,79365;130,27324;  1764;130,00;277,00; 86,41;630,92; 41; 891
201906;AL;OLHO D'AGUA GRANDE;2817;273,87426;136,08636;  1360;179,00;357,00; 89,00;713,00; 82; 872
201906;AL;OLIVENCA;2819;272,06093;129,41905;  2150;178,00;354,00; 89,00;625,00; 41;1158
201906;AL;OURO BRANCO;2821;217,06721;116,56504;  2693;130,00;286,00; 89,00;583,56; 41; 948
201906;AL;PALESTINA;2823;184,30710; 88,52729;   902;130,00;225,75; 89,00;449,92; 48; 950
201906;AL;PALMEIRA DOS INDIOS;2825;169,15784; 90,32653; 11562; 89,00;212,00; 89,00;482,78; 41; 926
201906;AL;PAO DE ACUCAR;2827;158,76340; 69,63732;  3694;123,00;178,00; 89,00;426,14; 41; 822
201906;AL;PARICONHA;2645;243,62281;138,93004;  1771;130,00;310,00; 82,00;713,00; 41; 958
201906;AL;PARIPUEIRA;2641;166,09534; 74,80817;  2255;130,00;202,50; 41,00;428,00; 41; 752
201906;AL;PASSO DE CAMARAGIBE;2829;189,33525; 96,62471;  2091;130,00;234,50; 41,00;526,00; 41; 758
201906;AL;PAULO JACINTO;2831;186,24197;102,11545;  1277; 91,00;249,00; 82,00;535,24; 41; 882
201906;AL;PENEDO;2833;177,05914; 92,14183; 10348; 91,00;219,00; 89,00;477,06; 41; 974
201906;AL;PIACABUCU;2835;195,57872;102,97683;  4211; 91,00;266,00; 89,00;529,90; 41;1000
201906;AL;PILAR;2837;169,37605; 82,39208;  5494;130,00;212,00; 41,00;446,00; 41; 892
201906;AL;PINDOBA;2839;233,70958;132,39751;   334;130,00;278,00; 59,22;682,54; 41; 862
201906;AL;PIRANHAS;2841;232,38178;128,13145;  3984;137,00;297,00; 82,00;666,00; 41;1094
201906;AL;POCO DAS TRINCHEIRAS;2843;264,81374;140,91165;  2577;171,00;357,00; 89,00;713,00; 41; 981
201906;AL;PORTO CALVO;2845;159,81186; 75,20354;  5533; 89,00;184,00; 89,00;429,00; 41; 970
201906;AL;PORTO DE PEDRAS;2847;170,61673; 87,11374;  1709; 89,00;212,00; 82,56;449,00; 41; 794
201906;AL;PORTO REAL DO COLEGIO;2849;216,27450;116,09620;  4051;130,00;269,00; 89,00;580,00; 41; 812
201906;AL;QUEBRANGULO;2851;261,81723;135,49560;  2391;179,00;357,00; 89,00;625,00; 41;1070
