AnoMesReferencia;UF;NomeMunicipioSIAFI;CodigoMunicipioSIAFI;meanValor;sdValor;nBeneficios;quantile25;quantile75;quantile01;quantile99;minValor;maxValor
201612;AC;ACRELANDIA; 643;206,25769;114,68280;  1789;124,00;256,00;39,00; 576,00;39; 904
201612;AC;ASSIS BRASIL; 157;310,15545;176,93709;  1055;171,50;406,50;39,00; 852,00;39;1022
201612;AC;BRASILEIA; 105;212,27343;118,27141;  3617;124,00;257,00;39,00; 622,00;39; 964
201612;AC;BUJARI; 645;216,41736;120,68944;  1313;131,00;257,00;39,00; 656,40;39; 837
201612;AC;CAPIXABA; 647;183,92509;115,10732;  1148;124,00;227,00;39,00; 608,13;39; 936
201612;AC;CRUZEIRO DO SUL; 107;306,97580;172,21441;  9836;170,00;406,00;39,00; 830,00;39;1276
201612;AC;EPITACIOLANDIA; 651;206,09074;111,67138;  1598;124,00;257,00;39,00; 586,00;39; 998
201612;AC;FEIJO; 113;330,54878;165,24651;  5330;202,00;426,00;85,00; 852,00;39;1192
201612;AC;JORDAO; 653;348,15175;191,02639;  1140;202,00;478,75;58,48; 925,61;39;1022
201612;AC;MANCIO LIMA; 109;334,04373;171,02890;  2790;202,00;426,00;84,23; 852,00;39;1192
201612;AC;MANOEL URBANO; 155;362,46314;184,73771;  1397;242,00;463,00;78,00; 853,04;39;1106
201612;AC;MARECHAL THAUMATURGO; 655;321,70425;179,37934;  2563;190,50;413,00;78,00; 848,90;39;1136
201612;AC;PLACIDO DE CASTRO; 151;193,58980;112,82875;  1726;124,00;241,00;39,00; 597,00;39; 767
201612;AC;PORTO ACRE; 649;220,21634;115,59004;  2399;131,50;269,00;39,00; 597,00;39; 878
201612;AC;PORTO WALTER; 657;319,64018;185,51034;  1359;176,00;433,00;64,56; 838,00;39;1122
201612;AC;RIO BRANCO; 139;203,85778;116,20499; 25200;124,00;256,00;39,00; 596,00;39;1022
201612;AC;RODRIGUES ALVES; 659;260,73648;155,54041;  2349;147,00;337,00;46,00; 752,00;39;1052
201612;AC;SANTA ROSA DO PURUS; 661;399,31412;187,31057;   694;257,00;511,00;78,00; 852,00;39;1022
201612;AC;SENA MADUREIRA; 145;278,81664;153,28198;  5383;163,00;352,00;39,00; 752,00;39;1106
201612;AC;SENADOR GUIOMARD; 153;270,46297;134,56432;  2579;172,00;342,00;39,00; 682,00;39;1022
201612;AC;TARAUACA; 147;345,80780;187,39637;  5692;202,00;427,00;46,00; 915,08;39;1192
201612;AC;XAPURI; 149;197,42922;104,77267;  1992;124,00;241,00;39,00; 541,17;39; 830
201612;AL;AGUA BRANCA;2701;281,46957;154,65454;  2941;163,00;342,00;39,00; 766,00;39;1106
201612;AL;ANADIA;2703;167,13628; 84,28589;  2715;124,00;202,00;46,00; 476,04;39; 904
201612;AL;ARAPIRACA;2705;166,07029; 83,64346; 22365;124,00;202,00;39,00; 433,00;39; 860
201612;AL;ATALAIA;2707;182,00511; 98,35519;  7242;124,00;217,00;39,00; 526,00;39; 915
201612;AL;BARRA DE SANTO ANTONIO;2709;191,99821; 97,10756;  2797;124,00;241,00;46,00; 498,00;39; 766
201612;AL;BARRA DE SAO MIGUEL;2711;198,32473; 98,03670;   930;124,00;242,00;39,00; 503,55;39; 766
201612;AL;BATALHA;2713;234,94598;118,66106;  2999;139,00;310,00;78,00; 562,12;39; 990
201612;AL;BELEM;2715;199,69025;106,21331;   749;124,00;250,00;39,00; 511,52;39; 842
201612;AL;BELO MONTE;2717;232,50893;117,45343;  1456;143,75;310,00;85,00; 568,00;39; 812
