AnoMesReferencia;UF;NomeMunicipioSIAFI;CodigoMunicipioSIAFI;meanValor;sdValor;nBeneficios;quantile25;quantile75;quantile01;quantile99;minValor;maxValor
201609;AC;SENADOR GUIOMARD; 153;264,50792;130,79041;  2715;172,00;342,00;78,00; 681,00;39; 936
201609;AC;TARAUACA; 147;342,37768;186,46639;  5870;202,00;427,00;78,00; 914,00;39;1192
201609;AC;XAPURI; 149;199,60340;105,79795;  2002;124,00;241,00;39,00; 568,00;39; 830
201609;AL;AGUA BRANCA;2701;279,01606;153,41372;  2927;163,00;342,00;39,00; 766,00;39;1106
201609;AL;ANADIA;2703;165,28102; 84,09169;  2797;124,00;202,00;39,00; 478,12;39; 904
201609;AL;ARAPIRACA;2705;166,47752; 82,77559; 22309;124,00;202,00;39,00; 427,00;39; 860
201609;AL;ATALAIA;2707;181,21936; 96,52458;  7604;124,00;212,00;39,00; 525,88;39; 914
201609;AL;BARRA DE SANTO ANTONIO;2709;192,31557; 97,67830;  2814;124,00;241,00;46,00; 497,48;39; 766
201609;AL;BARRA DE SAO MIGUEL;2711;194,38630; 94,39765;  1007;124,00;241,00;47,92; 498,70;39; 682
201609;AL;BATALHA;2713;231,48596;117,94332;  3134;132,00;309,00;78,00; 562,00;39; 892
201609;AL;BELEM;2715;196,28349;102,92615;   769;124,00;248,00;39,00; 511,32;39; 674
201609;AL;BELO MONTE;2717;236,16849;119,62622;  1466;147,00;313,00;85,00; 569,00;39; 812
201609;AL;BOCA DA MATA;2719;202,20533;111,20698;  3974;124,00;256,00;39,00; 596,00;39; 926
201609;AL;BRANQUINHA;2721;170,54306; 74,23471;  1788;124,00;202,00;39,00; 442,91;39; 650
201609;AL;CACIMBINHAS;2723;218,94495;120,32833;  2198;131,00;281,00;84,79; 625,24;39;1068
201609;AL;CAJUEIRO;2725;161,42702; 72,46565;  3583;124,00;202,00;39,00; 415,18;39; 838
201609;AL;CAMPESTRE; 560;190,49521; 99,59826;  1149;124,00;241,00;85,00; 505,76;46; 782
201609;AL;CAMPO ALEGRE;2727;142,21997; 59,29939;  7101; 85,00;163,00;78,00; 333,00;39; 682
201609;AL;CAMPO GRANDE;2729;287,78210;137,54227;  2134;172,00;342,00;85,00; 682,00;46;1106
201609;AL;CANAPI;2731;261,40317;136,81473;  3656;156,00;325,00;85,00; 721,45;39;1052
201609;AL;CAPELA;2733;183,59219; 98,68439;  2381;124,00;224,00;39,00; 533,60;39; 767
201609;AL;CARNEIROS;2735;286,92472;144,96005;  1594;172,00;342,00;85,00; 766,00;39; 870
201609;AL;CHA PRETA;2737;265,10975;137,69041;  1303;171,00;341,00;85,00; 680,68;39;1022
201609;AL;COITE DO NOIA;2739;227,46023;111,16551;  1886;143,00;297,00;39,00; 554,15;39; 781
201609;AL;COLONIA LEOPOLDINA;2741;190,46927;115,57984;  3531;124,00;241,00;78,00; 596,70;39;1022
201609;AL;COQUEIRO SECO;2743;183,13367; 95,59307;   793;124,00;218,00;39,00; 547,08;39; 812
201609;AL;CORURIPE;2745;157,32057; 67,34818;  5955;124,00;194,00;39,00; 391,00;39; 577
201609;AL;CRAIBAS;2889;249,36208;120,89767;  4499;160,00;318,00;78,00; 609,02;39; 936
201609;AL;DELMIRO GOUVEIA;2747;178,07042; 95,60161;  5013;124,00;209,00;39,00; 512,00;39; 936
201609;AL;DOIS RIACHOS;2749;151,02708; 69,00936;  2105; 85,00;170,00;47,28; 425,36;39; 610
201609;AL;ESTRELA DE ALAGOAS;2643;226,92847;119,34141;  2810;132,25;301,00;46,00; 597,00;39; 936
201609;AL;FEIRA GRANDE;2751;183,23032; 86,44197;  4281;124,00;226,00;85,00; 463,00;39; 951
201609;AL;FELIZ DESERTO;2753;147,91885; 70,29833;   801; 85,00;173,00;39,00; 408,00;39; 561
201609;AL;FLEXEIRAS;2755;183,87937;101,83619;  2172;124,00;241,00;46,00; 568,29;39; 962
201609;AL;GIRAU DO PONCIANO;2757;240,28883;125,12985;  5543;158,00;309,00;46,00; 641,58;39;1022
201609;AL;IBATEGUARA;2759;202,17216;106,29947;  2550;124,00;248,00;39,00; 540,00;39; 903
201609;AL;IGACI;2761;257,95344;126,67438;  4918;166,00;333,00;85,00; 632,64;39; 915
201609;AL;IGREJA NOVA;2763;148,59335; 63,76924;  4092;121,00;170,00;39,00; 362,00;39; 722
201609;AL;INHAPI;2765;241,51714;137,63135;  3063;140,00;313,00;39,00; 676,42;39;1122
201609;AL;JACARE DOS HOMENS;2767;154,10358; 65,29194;  1062;124,00;177,00;85,00; 370,78;39; 550
201609;AL;JACUIPE;2769;152,10227; 66,55093;  1232; 85,00;170,25;46,00; 361,69;39; 568
201609;AL;JAPARATINGA;2771;213,99153;117,55897;  1417;124,00;273,00;78,00; 584,52;39; 902
201609;AL;JARAMATAIA;2773;201,34839;115,63186;   996;124,00;249,00;78,00; 569,30;39; 990
201609;AL;JEQUIA DA PRAIA; 562;224,57859;113,54556;  2195;152,00;293,00;85,00; 568,48;39; 937
201609;AL;JOAQUIM GOMES;2775;187,35307;103,62864;  4155;124,00;241,00;78,00; 585,46;39; 936
201609;AL;JUNDIA;2777;230,78524;135,72436;   759;124,00;341,00;78,00; 632,28;39; 852
201609;AL;JUNQUEIRO;2779;172,18457; 77,94231;  4134;124,00;209,00;78,00; 426,00;39; 721
201609;AL;LAGOA DA CANOA;2781;206,18826;108,00375;  3357;124,00;257,00;39,00; 540,00;39; 767
201609;AL;LIMOEIRO DE ANADIA;2783;224,17090;110,37338;  4523;135,00;294,00;85,00; 561,00;39; 938
201609;AL;MACEIO;2785;149,39279; 78,69322; 58756; 85,00;184,25;39,00; 408,00;39;1028
201609;AL;MAJOR ISIDORO;2787;196,31430; 92,52083;  3363;131,00;241,00;85,00; 492,00;39; 892
201609;AL;MAR VERMELHO;2797;268,40387;129,74718;   671;171,00;341,00;85,00; 682,00;39; 852
201609;AL;MARAGOGI;2789;175,70444; 90,24873;  4862;124,00;209,00;85,00; 501,95;39;1028
201609;AL;MARAVILHA;2791;203,85389;113,88192;  2067;124,00;261,00;85,00; 564,04;39;1080
201609;AL;MARECHAL DEODORO;2793;200,22495;108,43474;  6628;124,00;245,00;39,00; 562,00;39;1022
201609;AL;MARIBONDO;2795;162,95623; 85,62908;  1805;117,00;202,00;39,00; 481,28;39; 851
201609;AL;MATA GRANDE;2799;198,33682;105,96292;  3821;124,00;245,00;85,00; 568,00;39;1074
201609;AL;MATRIZ DE CAMARAGIBE;2801;169,89490; 86,97606;  4177;124,00;202,00;39,00; 481,00;39; 904
201609;AL;MESSIAS;2803;154,43063; 75,84082;  2083;117,00;202,00;39,00; 414,18;39; 752
201609;AL;MINADOR DO NEGRAO;2805;230,46619;122,28877;   843;151,00;309,00;46,00; 641,58;39; 852
201609;AL;MONTEIROPOLIS;2807;214,30946;113,27834;  1438;124,00;268,25;85,00; 584,52;39; 878
201609;AL;MURICI;2809;198,91947;102,06722;  4433;124,00;242,00;39,00; 553,40;39; 806
201609;AL;NOVO LINO;2811;194,98986;109,07646;  2170;124,00;254,00;39,00; 534,93;39; 852
201609;AL;OLHO D'AGUA DAS FLORES;2813;155,45363; 59,41036;  2771;124,00;193,50;78,00; 333,00;39; 626
201609;AL;OLHO D'AGUA DO CASADO;2815;226,36336;129,92869;  1621;124,00;293,00;46,00; 665,80;39; 852
201609;AL;OLHO D'AGUA GRANDE;2817;298,05712;139,16720;  1138;172,00;342,00;85,00; 759,34;85;1094
201609;AL;OLIVENCA;2819;257,74171;131,29582;  2141;163,00;334,00;78,00; 677,80;39;1106
201609;AL;OURO BRANCO;2821;221,06477;114,40069;  2254;136,00;278,00;39,00; 641,47;39;1028
201609;AL;PALESTINA;2823;189,67557; 94,54893;  1011;124,00;236,00;78,00; 524,60;39; 818
201609;AL;PALMEIRA DOS INDIOS;2825;169,88794; 93,48581;  9914;123,25;202,00;39,00; 498,00;39;1460
201609;AL;PAO DE ACUCAR;2827;153,24494; 64,86428;  4152;124,00;170,00;85,00; 386,00;39; 694
201609;AL;PARICONHA;2645;236,70548;140,24698;  1623;124,00;321,50;46,00; 682,00;39; 986
201609;AL;PARIPUEIRA;2641;183,58801; 84,85350;  1818;124,00;209,00;39,00; 498,83;39; 674
201609;AL;PASSO DE CAMARAGIBE;2829;208,21451;110,17998;  2592;124,00;257,00;46,00; 568,00;39; 766
201609;AL;PAULO JACINTO;2831;169,00382; 85,22981;  1308;105,50;208,00;85,00; 447,88;39;1022
201609;AL;PENEDO;2833;170,86107; 85,59078;  9681;124,00;208,00;39,00; 459,00;39; 898
201609;AL;PIACABUCU;2835;207,02537; 98,28006;  3547;124,00;257,00;85,00; 489,40;39; 826
201609;AL;PILAR;2837;159,35402; 85,92531;  5850;117,00;202,00;39,00; 477,02;39; 782
201609;AL;PINDOBA;2839;213,49867;113,35772;   375;124,00;257,00;39,00; 530,20;39; 682
201609;AL;PIRANHAS;2841;213,36410;116,19543;  4150;124,00;256,00;78,00; 606,55;39; 962
201609;AL;POCO DAS TRINCHEIRAS;2843;256,39320;137,37973;  2500;157,00;334,00;85,00; 682,00;39; 937
201609;AL;PORTO CALVO;2845;161,89525; 70,42845;  4315;124,00;202,00;78,00; 386,00;39; 904
201609;AL;PORTO DE PEDRAS;2847;163,88889; 84,17542;  1683; 85,00;202,00;78,00; 442,54;39; 751
201609;AL;PORTO REAL DO COLEGIO;2849;205,87463;114,19124;  3685;124,00;257,00;39,00; 582,16;39; 892
201609;AL;QUEBRANGULO;2851;247,11131;133,22198;  2282;158,00;341,00;71,92; 610,11;39;1022
201609;AL;RIO LARGO;2853;160,37953; 75,84826;  9222;124,00;202,00;39,00; 416,00;39; 838
201609;AL;ROTEIRO;2855;197,97063;104,71423;  1294;124,00;242,00;39,00; 534,98;39; 792
201609;AL;SANTA LUZIA DO NORTE;2857;180,24946; 85,36388;   926;124,00;210,75;39,00; 480,50;39; 695
201609;AL;SANTANA DO IPANEMA;2859;227,95408;123,41847;  7948;131,00;294,00;85,00; 597,00;39;1021
201609;AL;SANTANA DO MUNDAU;2861;163,29112; 73,56665;  1690;124,00;202,00;46,00; 415,00;39; 538
201609;AL;SAO BRAS;2863;183,36567;106,05210;  1165;124,00;223,00;39,00; 573,04;39; 782
201609;AL;SAO JOSE DA LAJE;2865;184,24311; 94,38865;  3702;124,00;226,00;85,00; 498,00;39; 926
201609;AL;SAO JOSE DA TAPERA;2867;249,83238;142,97258;  5775;154,00;325,00;85,00; 738,52;39;1042
201609;AL;SAO LUIS DO QUITUNDE;2869;166,90911; 80,49056;  5545;124,00;202,00;39,00; 466,80;39;1022
201609;AL;SAO MIGUEL DOS CAMPOS;2871;159,77873; 69,05949;  6291;124,00;194,00;39,00; 401,60;39; 792
201609;AL;SAO MIGUEL DOS MILAGRES;2873;163,68859; 80,33148;  1262;117,00;202,00;39,00; 478,95;39; 649
201609;AL;SAO SEBASTIAO;2875;213,62315;106,04778;  6151;131,00;276,00;39,00; 534,00;39;1028
201609;AL;SATUBA;2877;208,71166;105,22113;  1630;131,00;257,00;39,00; 568,18;39; 805
201609;AL;SENADOR RUI PALMEIRA;2891;275,66637;153,76114;  2269;163,00;341,00;85,00; 768,60;39;1094
201609;AL;TANQUE D'ARCA;2879;194,81544;103,34143;  1062;121,00;244,75;46,00; 542,73;39; 668
201609;AL;TAQUARANA;2881;153,90385; 60,48747;  2517;124,00;170,00;46,00; 360,68;39; 552
201609;AL;TEOTONIO VILELA; 971;198,50874;112,42793;  5781;124,00;248,00;39,00; 596,00;39; 998
201609;AL;TRAIPU;2883;242,40645;137,99078;  4928;147,00;321,00;78,00; 658,00;39; 998
201609;AL;UNIAO DOS PALMARES;2885;157,19488; 69,94455;  9688;124,00;178,00;39,00; 401,00;39; 937
201609;AL;VICOSA;2887;177,05345; 87,92240;  3966;124,00;208,75;78,00; 511,00;39; 766
201609;AM;ALVARAES; 289;310,60794;145,41938;  2367;209,00;392,00;85,00; 739,36;39; 838
201609;AM;AMATURA; 291;239,77626;124,12451;  1542;157,00;301,00;85,00; 638,13;39; 822
201609;AM;ANAMA; 293;314,88092;154,26721;  1478;202,00;416,00;85,00; 753,38;39;1010
201609;AM;ANORI; 203;222,78658;115,79250;  2385;125,00;282,00;85,00; 602,00;39; 822
201609;AM;APUI; 969;197,59375;106,98702;  1824;124,00;256,00;39,00; 512,00;39; 801
201609;AM;ATALAIA DO NORTE; 205;317,73965;161,35843;  2101;172,00;426,00;85,00; 766,00;39;1192
201609;AM;AUTAZES; 207;292,21973;138,73483;  6162;179,00;376,00;85,00; 728,78;39; 998
201609;AM;BARCELOS; 209;170,68684; 71,31918;  2644;124,00;209,00;78,00; 407,14;39; 552
201609;AM;BARREIRINHA; 211;313,86162;159,13265;  4625;190,00;412,00;85,00; 748,00;39;1246
201609;AM;BENJAMIN CONSTANT; 213;295,96389;154,22455;  4708;175,00;379,00;78,00; 766,00;39;1010
201609;AM;BERURI; 295;331,06627;163,87777;  2701;209,00;428,00;78,00; 782,00;39;1164
201609;AM;BOA VISTA DO RAMOS; 297;297,69221;157,99874;  2375;170,00;396,00;78,00; 758,00;39; 990
201609;AM;BOCA DO ACRE; 215;214,17225;119,89589;  5045;124,00;255,00;78,00; 586,00;39; 998
201609;AM;BORBA; 217;253,11770;136,22489;  4248;163,00;322,00;39,00; 690,24;39;1036
201609;AM;CAAPIRANGA; 299;216,10808;109,34085;  1684;131,00;262,00;78,00; 587,19;39; 878
201609;AM;CANUTAMA; 219;302,93716;138,08772;  2212;172,00;396,00;85,00; 682,00;39; 852
201609;AM;CARAUARI; 221;313,42914;149,93347;  4488;172,00;426,00;85,00; 766,00;39;1192
201609;AM;CAREIRO; 223;194,23285; 97,81693;  5059;124,00;241,00;78,00; 524,84;39; 812
201609;AM;CAREIRO DA VARZEA; 965;267,37224;131,10734;  3855;160,00;330,00;85,00; 674,00;39;1192
201609;AM;COARI; 225;246,46396;129,84986; 10626;160,00;313,00;46,00; 658,00;39; 974
201609;AM;CODAJAS; 227;283,83830;136,20564;  3457;181,00;362,00;85,00; 702,88;39;1112
201609;AM;EIRUNEPE; 229;321,28629;157,53987;  4932;206,00;421,00;85,00; 767,00;39;1106
201609;AM;ENVIRA; 231;341,39266;168,22695;  2832;256,00;427,00;78,00; 851,00;39;1192
201609;AM;FONTE BOA; 233;234,95060;112,77303;  3259;163,00;287,00;78,00; 591,42;39; 838
201609;AM;GUAJARA; 967;309,90797;151,43364;  2347;172,00;426,00;85,00; 766,00;39; 990
201609;AM;HUMAITA; 235;222,37834;114,20597;  5947;142,00;257,00;46,00; 602,00;39;1106
201609;AM;IPIXUNA; 239;237,23647;125,40761;  3049;128,00;312,00;85,00; 590,16;39; 860
201609;AM;IRANDUBA;9835;242,70369;116,83002;  6618;163,00;309,00;85,00; 600,32;39; 892
201609;AM;ITACOATIARA; 241;209,47058;113,74765; 11182;124,00;248,00;39,00; 596,00;39; 986
201609;AM;ITAMARATI;9837;298,23963;158,31510;  1615;172,00;397,00;85,00; 762,00;39;1066
201609;AM;ITAPIRANGA; 243;188,04085; 89,11973;  1322;124,00;226,00;39,00; 497,16;39; 652
201609;AM;JAPURA; 245;290,76163;158,73545;  1032;172,00;357,25;78,00; 714,76;39; 937
201609;AM;JURUA; 247;250,10247;139,91138;  1376;161,00;317,00;39,00; 734,50;39; 926
201609;AM;JUTAI; 249;286,43498;164,93526;  2899;163,00;361,00;39,00; 802,00;39;1022
201609;AM;LABREA; 251;308,21431;157,37169;  6318;172,00;400,00;85,00; 766,00;39;1192
201609;AM;MANACAPURU; 253;233,83546;114,50004; 11614;163,00;293,00;46,00; 591,74;39; 974
201609;AM;MANAQUIRI;9839;203,40421;105,64199;  3231;124,00;251,00;85,00; 552,20;39; 866
201609;AM;MANAUS; 255;162,80339; 80,28507;130724;124,00;202,00;39,00; 426,00;39; 886
201609;AM;MANICORE; 257;237,64080;136,31405;  5671;141,00;302,00;39,00; 681,00;39;1022
201609;AM;MARAA; 259;365,07660;185,83740;  2820;256,00;511,00;85,00; 852,00;39;1106
201609;AM;MAUES; 261;310,38937;153,89688;  8732;208,00;396,00;85,00; 752,00;39;1094
201609;AM;NHAMUNDA; 263;291,34693;156,45471;  3407;164,00;377,00;78,00; 781,00;39;1054
201609;AM;NOVA OLINDA DO NORTE; 265;259,03081;123,56587;  3992;163,00;326,00;78,00; 640,00;39;1016
201609;AM;NOVO AIRAO; 201;215,28619;111,99782;  2086;126,25;276,00;39,00; 582,15;39; 838
201609;AM;NOVO ARIPUANA; 267;292,92452;156,55210;  2875;171,00;391,50;85,00; 748,00;39;1022
201609;AM;PARINTINS; 269;224,11501;121,71907; 13486;131,00;276,00;39,00; 634,00;39; 937
201609;AM;PAUINI; 271;281,91983;152,08616;  2744;167,00;341,00;85,00; 766,00;39; 998
201609;AM;PRESIDENTE FIGUEIREDO;9841;205,19766;106,70322;  3420;124,00;248,00;39,00; 562,00;39; 878
201609;AM;RIO PRETO DA EVA;9843;201,34638; 97,80338;  3219;124,00;248,00;39,00; 522,00;39; 806
201609;AM;SANTA ISABEL DO RIO NEGRO; 237;255,82084;144,98723;  2361;152,00;334,00;85,00; 682,00;46; 852
201609;AM;SANTO ANTONIO DO ICA; 273;336,49096;171,42816;  4092;209,00;426,00;85,00; 832,00;39;1106
201609;AM;SAO GABRIEL DA CACHOEIRA; 283;321,43234;162,33702;  5919;172,00;426,00;85,00; 766,00;39;1022
201609;AM;SAO PAULO DE OLIVENCA; 275;305,70821;163,87772;  4020;169,00;407,00;52,08; 766,00;39;1094
201609;AM;SAO SEBASTIAO DO UATUMA;9845;208,16444; 98,69467;  1496;142,00;248,00;78,00; 568,00;39; 808
201609;AM;SILVES; 277;320,72163;167,14093;  1322;195,00;415,75;85,00; 825,70;78; 914
201609;AM;TABATINGA;9847;185,39032; 71,43325;  7476;124,00;241,00;39,00; 381,25;39; 628
201609;AM;TAPAUA; 279;178,36449; 86,90441;  2771;124,00;209,00;39,00; 498,30;39; 751
201609;AM;TEFE; 281;239,15642;121,10837;  7742;163,00;293,00;39,00; 626,00;39;1082
201609;AM;TONANTINS;9851;293,16011;164,17522;  2567;163,00;401,00;85,00; 758,00;39; 974
201609;AM;UARINI;9849;304,67129;146,81653;  1804;196,00;392,00;78,00; 721,97;39; 974
201609;AM;URUCARA; 285;242,36404;129,89741;  2714;148,00;318,00;46,00; 633,00;39;1022
201609;AM;URUCURITUBA; 287;299,85991;161,95461;  2584;170,00;402,00;85,00; 767,02;39;1106
201609;AP;AMAPA; 601;252,71171;135,22890;   999;163,00;341,00;85,00; 681,00;39;1022
201609;AP;CALCOENE; 603;213,76865;108,32101;  1314;128,75;253,00;50,16; 586,00;39; 748
201609;AP;CUTIAS; 667;307,87240;172,30461;   721;172,00;415,00;78,00; 851,00;39;1094
201609;AP;FERREIRA GOMES; 611;231,71504;119,52172;   758;163,00;281,75;39,00; 629,31;39; 766
201609;AP;ITAUBAL; 669;293,69615;161,93279;   882;172,00;426,00;85,00; 766,00;39; 936
201609;AP;LARANJAL DO JARI; 613;184,73328; 82,62416;  5459;124,00;209,00;39,00; 472,52;39; 837
201609;AP;MACAPA; 605;188,46696;104,00012; 29452;124,00;241,00;39,00; 548,00;39;1192
201609;AP;MAZAGAO; 607;358,93470;162,57202;  2481;247,00;449,00;85,00; 827,20;39;1010
201609;AP;OIAPOQUE; 609;167,94212; 79,82298;  2056;124,00;209,00;39,00; 372,00;39; 681
201609;AP;PEDRA BRANCA DO AMAPARI; 663;296,24556;152,04547;  1295;172,00;384,00;85,00; 767,00;39;1164
201609;AP;PORTO GRANDE; 671;204,86687; 99,36500;  2246;131,00;242,00;39,00; 568,00;39; 808
201609;AP;PRACUUBA; 673;311,45614;157,85100;   456;172,00;426,00;85,00; 766,45;39;1022
201609;AP;SANTANA; 615;192,00036; 84,94574; 10985;124,00;226,00;46,00; 494,00;39; 852
201609;AP;SERRA DO NAVIO; 665;257,04830;135,31835;   559;171,00;328,50;78,00; 681,00;39; 852
201609;AP;TARTARUGALZINHO; 617;307,57186;167,05139;  1969;172,00;426,00;46,00; 851,32;39;1106
201609;AP;VITORIA DO JARI;  70;341,45459;159,86714;  1894;256,00;427,00;87,00; 846,35;46;1022
201609;BA;ABAIRA;3301;193,51357;104,00428;  1400; 85,00;254,00;85,00; 487,06;39; 658
201609;BA;ABARE;3303;183,61912; 90,80869;  3400;124,00;221,00;85,00; 498,00;39; 936
201609;BA;ACAJUTIBA;3305;155,58740; 72,05087;  2460;124,00;177,00;46,00; 410,87;39; 808
201609;BA;ADUSTINA;3253;153,87402; 71,20802;  2945; 97,00;181,00;78,00; 401,00;39; 712
201609;BA;AGUA FRIA;3307;205,32311;113,10225;  2739;124,00;257,00;78,00; 551,72;39; 821
201609;BA;AIQUARA;3311;153,64258; 74,95684;   775; 89,50;188,00;39,00; 430,90;39; 610
201609;BA;ALAGOINHAS;3313;157,34799; 80,38752; 16880;124,00;179,00;39,00; 449,21;39; 964
201609;BA;ALCOBACA;3315;175,80994; 80,88901;  3299;124,00;209,00;85,00; 471,14;39; 752
201609;BA;ALMADINA;3317;176,20860; 97,31464;  1256; 87,00;223,75;85,00; 511,00;39; 870
201609;BA;AMARGOSA;3319;184,26300;107,93614;  5479;124,00;239,00;39,00; 547,00;39;1192
201609;BA;AMELIA RODRIGUES;3321;158,66667; 75,86434;  3204;124,00;177,00;39,00; 426,97;39; 712
201609;BA;AMERICA DOURADA;3071;180,17631; 91,98774;  3301;124,00;216,00;85,00; 512,00;39; 961
201609;BA;ANAGE;3323;171,65288; 89,89339;  4425;103,00;209,00;85,00; 481,00;39; 936
201609;BA;ANDARAI;3325;233,88007;138,60592;  2760; 99,50;338,75;85,00; 666,00;39; 842
201609;BA;ANDORINHA;3255;150,03488; 78,33610;  2781; 85,00;178,00;71,60; 426,00;39; 674
201609;BA;ANGICAL;3327;261,98928;120,85857;  2705;171,00;330,00;78,00; 597,00;39; 926
201609;BA;ANGUERA;3329;179,36391; 90,96306;  1646;124,00;221,00;39,00; 496,20;39; 802
201609;BA;ANTAS;3331;154,14784; 78,44921;  2611; 85,00;187,00;78,00; 420,50;39; 682
201609;BA;ANTONIO CARDOSO;3333;240,01926;129,20542;  1921;148,00;306,00;78,00; 657,80;39; 903
201609;BA;ANTONIO GONCALVES;3335;221,25096;116,18537;  1817;131,00;277,00;78,00; 596,00;39; 802
201609;BA;APORA;3337;189,62067;107,50852;  2971;124,00;241,00;78,00; 568,60;39; 990
201609;BA;APUAREMA;3257;238,74292;122,06155;  1412;171,00;333,00;85,00; 597,00;46; 851
201609;BA;ARACAS;3259;195,95340;107,93598;  2146;124,00;242,00;42,15; 569,00;39; 936
201609;BA;ARACATU;3339;221,57715;112,74589;  2048;132,00;278,00;85,00; 586,00;39; 848
201609;BA;ARACI;3341;170,22564; 90,11144;  9799;124,00;202,00;39,00; 500,04;39;1080
201609;BA;ARAMARI;3343;188,44490;102,45656;  1724;124,00;238,00;46,00; 547,77;39; 837
201609;BA;ARATACA;3073;200,68233;117,42826;  1936; 87,00;257,00;85,00; 596,00;39; 936
201609;BA;ARATUIPE;3345;248,11860;108,83807;  1602;164,00;313,00;85,00; 581,95;39; 722
201609;BA;AURELINO LEAL;3347;209,12068;113,40811;  2577;124,00;257,00;85,00; 523,76;39; 936
201609;BA;BAIANOPOLIS;3349;251,37747;122,35768;  2734;171,00;341,00;85,00; 630,69;39; 936
201609;BA;BAIXA GRANDE;3351;171,59295; 93,31065;  3292;112,50;209,00;39,00; 492,09;39; 926
201609;BA;BANZAE;3261;265,49977;144,61099;  2157;171,00;341,00;85,00; 766,00;39;1022
201609;BA;BARRA;3353;223,61972;124,09714;  8975;131,00;278,00;39,00; 634,00;39;1080
201609;BA;BARRA DA ESTIVA;3355;159,09544; 73,19486;  3688;124,00;186,25;46,00; 435,04;39; 664
201609;BA;BARRA DO CHOCA;3357;183,83657; 96,62534;  5825;124,00;226,00;39,00; 511,76;39; 974
201609;BA;BARRA DO MENDES;3359;174,01570; 95,13565;  2484;124,00;209,00;85,00; 515,89;39; 752
201609;BA;BARRA DO ROCHA;3361;176,84633;104,52612;   859;117,00;209,00;39,00; 575,70;39; 740
201609;BA;BARREIRAS;3363;169,75067; 83,41708; 14130;124,00;202,00;39,00; 457,71;39; 926
201609;BA;BARRO ALTO;3075;179,99433; 90,93894;  2647;115,00;226,00;85,00; 480,16;39; 658
201609;BA;BARRO PRETO;3365;171,55099; 95,78268;  1216; 85,00;209,00;85,00; 498,85;39; 892
201609;BA;BARROCAS;1110;196,33019; 95,69738;  2441;124,00;255,00;39,00; 508,60;39; 674
201609;BA;BELMONTE;3367;147,30519; 59,08497;  3447;117,00;170,00;39,00; 326,00;39; 512
201609;BA;BELO CAMPO;3369;168,02896; 80,39086;  2555;124,00;202,00;46,00; 449,00;39; 668
201609;BA;BIRITINGA;3371;245,99839;126,71254;  3103;151,50;325,50;85,00; 625,82;39; 974
201609;BA;BOA NOVA;3373;205,16344;114,90277;  3047;124,00;257,00;85,00; 596,00;39;1192
201609;BA;BOA VISTA DO TUPIM;3375;251,28712;141,68244;  3751;157,00;341,00;78,00; 682,00;39;1022
201609;BA;BOM JESUS DA LAPA;3377;195,11267;108,40034;  9239;124,00;242,00;39,00; 568,00;39; 950
201609;BA;BOM JESUS DA SERRA;3263;253,68517;137,72964;  1747;163,00;333,50;46,00; 694,00;39; 936
201609;BA;BONINAL;3379;179,60862; 91,38665;  2159;124,00;218,00;78,00; 508,10;39; 842
