AnoMesReferencia;UF;NomeMunicipioSIAFI;CodigoMunicipioSIAFI;meanValor;sdValor;nBeneficios;quantile25;quantile75;quantile01;quantile99;minValor;maxValor
201503;AC;ACRELANDIA; 643;196,8020;107,01106;  1823;117,50;237,00; 35,00;541,00; 35; 732
201503;AC;ASSIS BRASIL; 157;316,2940;163,26612;   932;186,00;387,00; 77,00;772,00; 35; 926
201503;AC;BRASILEIA; 105;194,6847;109,67586;  3222;112,00;233,00; 35,00;570,00; 35; 848
201503;AC;BUJARI; 645;206,7033;119,19886;  1183;119,00;258,00; 35,00;597,08; 35; 924
201503;AC;CAPIXABA; 647;175,7981;102,67162;  1243;112,00;217,00; 35,00;540,58; 35; 848
201503;AC;CRUZEIRO DO SUL; 107;280,6008;151,16331;  9580;156,00;370,00; 70,00;741,21; 35;1080
201503;AC;EPITACIOLANDIA; 651;197,3844;106,08387;  1618;119,00;233,00; 35,00;540,00; 35; 902
201503;AC;FEIJO; 113;294,2611;152,87779;  4822;156,00;386,00; 77,00;751,58; 35;1082
201503;AC;JORDAO; 653;307,0731;169,36629;  1121;182,00;387,00; 70,00;821,60; 35; 926
201503;AC;MANCIO LIMA; 109;312,8393;152,99297;  2507;229,00;387,00; 77,00;772,00; 42;1002
201503;AC;MANOEL URBANO; 155;315,1064;159,20847;  1288;189,00;387,00; 77,00;772,00; 42; 926
201503;AC;MARECHAL THAUMATURGO; 655;297,6946;164,71983;  2384;176,00;385,00; 77,00;782,00; 35;1022
201503;AC;PLACIDO DE CASTRO; 151;175,8921; 88,84824;  1751;112,00;217,00; 35,00;479,50; 35; 782
201503;AC;PORTO ACRE; 649;226,7806;118,88577;  2438;147,00;294,00; 42,00;582,41; 35; 816
201503;AC;PORTO WALTER; 657;304,7972;171,54261;  1267;169,50;408,00; 77,00;794,00; 35; 992
201503;AC;RIO BRANCO; 139;181,5876; 97,40040; 23911;112,00;224,00; 35,00;522,00; 35; 926
201503;AC;RODRIGUES ALVES; 659;230,5582;131,97317;  2157;147,00;286,00; 42,00;676,40; 35; 964
201503;AC;SANTA ROSA DO PURUS; 661;371,7746;173,32020;   661;233,00;464,00; 77,00;848,00; 42; 926
201503;AC;SENA MADUREIRA; 145;248,5473;136,98664;  5273;147,00;312,00; 77,00;685,00; 35; 990
201503;AC;SENADOR GUIOMARD; 153;215,6477;112,49634;  2455;147,00;282,00; 42,00;552,92; 35; 772
201503;AC;TARAUACA; 147;327,0581;175,16218;  5251;189,00;439,00; 77,00;838,00; 35;1080
201503;AC;XAPURI; 149;194,3099;100,26407;  1878;119,00;236,00; 35,00;521,00; 35; 685
201503;AL;AGUA BRANCA;2701;249,3881;143,11034;  2994;147,00;310,00; 70,00;694,00; 35;1002
201503;AL;ANADIA;2703;150,8873; 70,14658;  2760;112,00;182,00; 70,00;415,00; 35; 572
201503;AL;ARAPIRACA;2705;151,1990; 73,94750; 24506;112,00;182,00; 35,00;398,00; 35; 860
201503;AL;ATALAIA;2707;169,8742; 92,44270;  7737;112,00;209,00; 70,00;489,64; 35; 982
201503;AL;BARRA DE SANTO ANTONIO;2709;176,2845; 86,99893;  2756;112,00;218,00; 42,00;463,00; 35; 712
201503;AL;BARRA DE SAO MIGUEL;2711;172,8733; 82,67009;   979;112,00;209,00; 35,00;451,00; 35; 601
201503;AL;BATALHA;2713;215,3149;109,73225;  2922;123,00;285,00; 77,00;521,58; 35; 794
201503;AL;BELEM;2715;180,0724; 97,25821;   746;112,00;221,00; 77,00;509,40; 35; 925
201503;AL;BELO MONTE;2717;231,5788;116,51014;  1600;143,00;294,00; 77,00;602,00; 77; 771
201503;AL;BOCA DA MATA;2719;180,3419; 97,70642;  4133;112,00;232,00; 35,00;540,00; 35; 830
201503;AL;BRANQUINHA;2721;158,1142; 69,92885;  1743;112,00;182,00; 70,00;418,00; 35; 622
201503;AL;CACIMBINHAS;2723;204,3130;108,52840;  2214;124,00;262,00; 77,00;568,09; 35; 996
201503;AL;CAJUEIRO;2725;154,2682; 66,52864;  3718;112,00;182,00; 77,00;394,00; 35; 750
201503;AL;CAMPESTRE; 560;180,5527; 94,47592;  1147;112,00;222,00; 77,00;509,50; 35; 808
201503;AL;CAMPO ALEGRE;2727;132,0649; 55,82668;  6967; 77,00;154,00; 70,00;322,34; 35; 596
201503;AL;CAMPO GRANDE;2729;261,4713;129,47049;  2075;156,00;310,00; 77,00;678,34; 35; 926
201503;AL;CANAPI;2731;237,2528;127,68891;  3659;142,00;297,00; 77,00;652,00; 35; 968
201503;AL;CAPELA;2733;169,4958; 90,68638;  2604;112,00;202,00; 35,00;505,00; 35; 694
201503;AL;CARNEIROS;2735;265,6420;138,03768;  1528;156,00;310,00; 77,00;694,00; 35; 849
201503;AL;CHA PRETA;2737;230,9719;124,93439;  1280;147,00;309,00; 77,00;600,62; 35; 848
201503;AL;COITE DO NOIA;2739;217,0967;106,22954;  2037;139,00;277,00; 77,00;545,64; 35; 886
201503;AL;COLONIA LEOPOLDINA;2741;181,6320;105,24933;  3481;112,00;229,00; 77,00;541,00; 35; 860
201503;AL;COQUEIRO SECO;2743;158,0250; 80,08648;   880;112,00;185,00; 64,12;439,51; 35; 702
201503;AL;CORURIPE;2745;145,1184; 61,87671;  7021;112,00;182,00; 35,00;361,00; 35; 686
201503;AL;CRAIBAS;2889;233,9019;113,75704;  4596;148,00;301,00; 77,00;569,05; 35; 926
201503;AL;DELMIRO GOUVEIA;2747;169,1597; 88,98963;  5747;112,00;193,00; 70,00;505,54; 35; 926
201503;AL;DOIS RIACHOS;2749;144,2315; 69,65353;  2341; 83,00;181,00; 77,00;398,00; 35; 712
201503;AL;ESTRELA DE ALAGOAS;2643;210,2141;112,03671;  2891;131,00;273,00; 77,00;595,70; 35; 964
201503;AL;FEIRA GRANDE;2751;164,6005; 82,06777;  4446;112,00;196,00; 77,00;441,10; 35; 849
201503;AL;FELIZ DESERTO;2753;145,5749; 68,18252;   835;112,00;182,00; 35,00;368,00; 35; 498
201503;AL;FLEXEIRAS;2755;167,8898; 88,60747;  2295;112,00;210,00; 77,00;470,18; 35; 750
201503;AL;GIRAU DO PONCIANO;2757;193,7301;104,64176;  5942;112,00;237,00; 77,00;540,59; 35; 804
201503;AL;IBATEGUARA;2759;204,5337;105,99927;  2702;119,00;261,00; 77,00;560,93; 35; 854
201503;AL;IGACI;2761;234,6819;116,78049;  4999;147,00;301,00; 77,00;602,00; 35; 826
201503;AL;IGREJA NOVA;2763;140,9482; 58,90444;  3845;112,00;161,00; 35,00;362,00; 35; 771
201503;AL;INHAPI;2765;224,3243;127,32499;  3407;134,00;289,00; 70,00;657,52; 35;1010
201503;AL;JACARE DOS HOMENS;2767;152,6695; 74,85615;  1053;112,00;182,00; 70,00;419,92; 35; 651
201503;AL;JACUIPE;2769;145,0924; 59,80210;  1234;112,00;182,00; 77,00;322,00; 35; 496
201503;AL;JAPARATINGA;2771;203,3899;108,04117;  1421;119,00;277,00; 77,00;522,00; 35; 732
201503;AL;JARAMATAIA;2773;180,2633; 99,49743;  1052;112,00;224,00; 77,00;531,88; 35; 804
201503;AL;JEQUIA DA PRAIA; 562;186,2101; 97,82103;  2099;112,00;233,00; 70,00;464,20; 35; 848
201503;AL;JOAQUIM GOMES;2775;198,6842;118,98678;  4227;112,00;233,00; 77,00;617,00; 35;1156
201503;AL;JUNDIA;2777;197,7863;113,56137;   772;112,00;233,00; 77,00;563,04; 35; 694
201503;AL;JUNQUEIRO;2779;166,9163; 83,19812;  4184;112,00;209,00; 77,00;443,00; 35; 860
201503;AL;LAGOA DA CANOA;2781;188,5664; 98,00504;  3531;112,00;233,00; 77,00;484,70; 35; 650
201503;AL;LIMOEIRO DE ANADIA;2783;202,2945; 99,44980;  4601;121,00;265,00; 77,00;492,00; 35; 842
201503;AL;MACEIO;2785;144,1444; 67,29297; 84390;112,00;178,00; 35,00;386,00; 35; 925
201503;AL;MAJOR ISIDORO;2787;148,6242; 67,91833;  3342;112,00;182,00; 70,00;398,77; 35; 695
201503;AL;MAR VERMELHO;2797;236,8887;126,12711;   692;155,00;309,00; 76,37;618,00; 35; 926
201503;AL;MARAGOGI;2789;154,1395; 75,70858;  4953;112,00;182,00; 77,00;421,00; 35; 830
201503;AL;MARAVILHA;2791;172,8254; 98,14870;  2050;112,00;210,00; 77,00;491,00; 35; 902
201503;AL;MARECHAL DEODORO;2793;202,8501;112,04380;  6817;119,00;261,00; 35,00;570,00; 35; 914
201503;AL;MARIBONDO;2795;143,1690; 71,35633;  1929;105,00;172,00; 42,00;413,60; 35; 830
201503;AL;MATA GRANDE;2799;187,2424;101,86012;  3911;112,00;233,00; 77,00;541,00; 35; 946
201503;AL;MATRIZ DE CAMARAGIBE;2801;159,2931; 80,37123;  4063;112,00;189,00; 70,00;442,00; 35; 760
