AnoMesReferencia;UF;NomeMunicipioSIAFI;CodigoMunicipioSIAFI;meanValor;sdValor;nBeneficios;quantile25;quantile75;quantile01;quantile99;minValor;maxValor
201806;AC;ACRELANDIA; 643;206,75248;125,485625;  1818;124,00;250,00;39,00; 596,83;39; 892
201806;AC;ASSIS BRASIL; 157;291,85823;172,356255;  1319;163,00;379,50;39,00; 852,00;39;1022
201806;AC;BRASILEIA; 105;184,71905; 99,160263;  3417;124,00;227,00;39,00; 536,24;39;1016
201806;AC;BUJARI; 645;196,00942;111,139007;  1380;124,00;241,25;39,00; 577,89;39; 757
201806;AC;CAPIXABA; 647;189,02711;109,871944;  1328;124,00;241,00;39,00; 585,73;39;1106
201806;AC;CRUZEIRO DO SUL; 107;299,02834;170,337916; 10552;166,00;401,00;39,00; 822,00;39;1314
201806;AC;EPITACIOLANDIA; 651;196,25746;103,915424;  1643;124,00;248,00;39,00; 573,60;39; 851
201806;AC;FEIJO; 113;302,81726;161,587629;  5155;172,00;391,00;85,00; 822,00;39;1192
201806;AC;JORDAO; 653;352,67364;188,099398;  1290;202,00;487,00;85,00; 852,00;39;1022
201806;AC;MANCIO LIMA; 109;316,39366;160,451522;  3216;172,00;426,00;85,00; 812,90;39;1192
201806;AC;MANOEL URBANO; 155;317,46094;172,439759;  1664;172,00;426,00;66,16; 852,00;39;1022
201806;AC;MARECHAL THAUMATURGO; 655;289,95098;177,187587;  2815;161,50;376,00;85,00; 851,00;39;1192
201806;AC;PLACIDO DE CASTRO; 151;174,63097; 95,360006;  1653;124,00;209,00;39,00; 512,00;39; 792
201806;AC;PORTO ACRE; 649;208,65379;112,705049;  2640;124,00;256,00;39,00; 596,00;39; 912
201806;AC;PORTO WALTER; 657;286,28070;174,363466;  1539;163,00;372,00;78,00; 800,20;39;1028
201806;AC;RIO BRANCO; 139;209,42806;118,946637; 22408;124,00;257,00;39,00; 596,00;39;1578
201806;AC;RODRIGUES ALVES; 659;268,97088;153,879076;  2438;158,00;346,00;78,00; 739,26;39; 938
201806;AC;SANTA ROSA DO PURUS; 661;365,92262;196,639874;  1021;202,00;511,00;85,00; 852,00;39;1022
201806;AC;SENA MADUREIRA; 145;261,38655;144,857577;  6426;159,00;333,00;39,00; 704,00;39;1164
