AnoMesReferencia;UF;NomeMunicipioSIAFI;CodigoMunicipioSIAFI;meanValor;sdValor;nBeneficios;quantile25;quantile75;quantile01;quantile99;minValor;maxValor
201303;AC;ACRELANDIA; 643;170,53720;102,76009;  1586;102,0;212,0; 32,00;496,00; 32; 632
201303;AC;ASSIS BRASIL; 157;239,72477;122,21611;   872;150,0;300,0; 64,00;605,80; 32; 742
201303;AC;BRASILEIA; 105;182,63272;105,90096;  2592;102,0;224,0; 32,00;532,00; 32; 830
201303;AC;BUJARI; 645;202,65784;114,79636;   982;124,0;268,0; 32,00;550,00; 32; 768
201303;AC;CAPIXABA; 647;168,22962;100,78346;  1141;102,0;204,0; 32,00;494,40; 32; 968
201303;AC;CRUZEIRO DO SUL; 107;226,14424;126,33696;  9082;134,0;280,0; 38,00;623,52; 32; 932
201303;AC;EPITACIOLANDIA; 651;153,89502; 79,73419;  1467;102,0;180,0; 32,00;422,00; 32; 622
201303;AC;FEIJO; 113;199,74126;115,80135;  3749;112,0;250,0; 32,00;572,00; 32; 982
201303;AC;JORDAO; 653;285,05284;152,11407;  1003;166,0;372,0; 70,00;700,00; 32; 842
201303;AC;MANCIO LIMA; 109;282,74108;138,08008;  2383;200,0;350,0; 70,00;700,00; 32; 842
201303;AC;MANOEL URBANO; 155;255,36869;148,53018;  1169;140,0;350,0; 70,00;700,00; 32; 982
201303;AC;MARECHAL THAUMATURGO; 655;260,49227;149,81645;  1812;140,0;344,0; 32,00;694,00; 32; 886
201303;AC;PLACIDO DE CASTRO; 151;164,26379; 84,30490;  1759;102,0;200,0; 32,00;462,84; 32; 672
201303;AC;PORTO ACRE; 649;202,04782;110,60014;  2091;134,0;264,0; 32,00;552,80; 32; 912
201303;AC;PORTO WALTER; 657;272,61996;152,23219;  1142;164,0;358,0; 64,00;725,54; 32; 884
201303;AC;RIO BRANCO; 139;157,39409; 85,94618; 24588;102,0;198,0; 32,00;442,00; 32; 770
201303;AC;RODRIGUES ALVES; 659;244,83935;138,86404;  2023;134,0;324,0; 38,00;649,56; 32;1072
201303;AC;SANTA ROSA DO PURUS; 661;313,59170;157,81647;   578;210,0;420,0; 64,00;700,00; 32; 912
201303;AC;SENA MADUREIRA; 145;196,76430;117,54206;  5053;108,0;242,0; 32,00;605,76; 32; 912
201303;AC;SENADOR GUIOMARD; 153;178,56242; 93,43091;  2315;112,0;212,0; 32,00;492,00; 32; 840
201303;AC;TARAUACA; 147;270,56419;160,87494;  3513;146,0;354,0; 38,00;760,00; 32; 992
201303;AC;XAPURI; 149;189,64971;112,42893;  1553;108,0;232,0; 32,00;560,00; 32; 912
201303;AL;AGUA BRANCA;2701;221,22042;128,86384;  3153;134,0;280,0; 64,00;632,00; 32; 856
201303;AL;ANADIA;2703;131,48515; 58,61970;  2727;102,0;156,0; 38,00;350,00; 32; 580
201303;AL;ARAPIRACA;2705;140,50813; 69,87434; 23994;102,0;166,0; 32,00;390,14; 32; 772
201303;AL;ATALAIA;2707;177,52679; 97,42788;  8381;102,0;220,0; 70,00;492,00; 32; 884
201303;AL;BARRA DE SANTO ANTONIO;2709;143,72008; 65,77014;  2565;102,0;166,0; 67,84;380,00; 32; 704
201303;AL;BARRA DE SAO MIGUEL;2711;148,88815; 71,60327;   903;102,0;179,0; 32,00;393,32; 32; 492
201303;AL;BATALHA;2713;173,32906; 91,85415;  2966;102,0;216,0; 67,90;470,00; 32; 738
201303;AL;BELEM;2715;157,62599; 88,73042;   754;102,0;198,0; 70,00;453,84; 32; 898
201303;AL;BELO MONTE;2717;213,58774;108,32599;  1533;130,0;268,0; 70,00;541,44; 38; 738
201303;AL;BOCA DA MATA;2719;158,48045; 88,88494;  4092;102,0;198,0; 32,00;488,36; 32; 828
201303;AL;BRANQUINHA;2721;144,03246; 69,34886;  1787;102,0;172,0; 32,00;422,28; 32; 552
