AnoMesReferencia;UF;NomeMunicipioSIAFI;CodigoMunicipioSIAFI;meanValor;sdValor;nBeneficios;quantile25;quantile75;quantile01;quantile99;minValor;maxValor
201312;AC;ACRELANDIA; 643;166,56981; 98,60519;  1769;102,0;210,0; 32,00;492,00; 32; 632
201312;AC;ASSIS BRASIL; 157;266,15148;136,36355;   977;162,0;352,0; 70,00;662,48; 32; 772
201312;AC;BRASILEIA; 105;170,68260;101,18689;  3179;102,0;212,0; 32,00;523,76; 32; 772
201312;AC;BUJARI; 645;188,44160;110,87665;  1173;102,0;234,0; 32,00;539,12; 32; 834
201312;AC;CAPIXABA; 647;164,03571; 98,39306;  1232;102,0;204,5; 32,00;482,14; 32; 968
201312;AC;CRUZEIRO DO SUL; 107;242,15516;132,01302;  9629;140,0;312,0; 38,00;642,00; 32; 994
201312;AC;EPITACIOLANDIA; 651;163,05427; 88,68727;  1603;102,0;204,0; 32,00;463,96; 32; 818
201312;AC;FEIJO; 113;252,73673;141,47399;  4653;142,0;344,0; 38,00;676,80; 32; 982
201312;AC;JORDAO; 653;277,37421;153,22566;  1109;166,0;352,0; 40,08;742,48; 32; 842
201312;AC;MANCIO LIMA; 109;272,03925;135,77784;  2497;164,0;352,0; 70,00;632,00; 32; 912
201312;AC;MANOEL URBANO; 155;281,66035;148,45760;  1213;166,0;352,0; 38,00;702,00; 32;1052
201312;AC;MARECHAL THAUMATURGO; 655;276,45740;154,14218;  2230;166,0;352,0; 64,00;735,10; 32;1100
201312;AC;PLACIDO DE CASTRO; 151;157,62662; 81,09946;  1848;102,0;198,0; 32,00;432,24; 32; 672
201312;AC;PORTO ACRE; 649;197,41012;106,90494;  2292;127,5;252,0; 32,00;530,18; 32; 738
201312;AC;PORTO WALTER; 657;274,15552;154,29834;  1196;160,0;358,0; 64,00;710,00; 32; 932
201312;AC;RIO BRANCO; 139;158,97994; 86,14385; 25220;102,0;198,0; 32,00;451,62; 32; 786
201312;AC;RODRIGUES ALVES; 659;201,01662;113,80547;  2166;112,0;248,0; 32,00;586,00; 32; 786
201312;AC;SANTA ROSA DO PURUS; 661;316,58842;155,72725;   639;212,0;422,0; 64,00;702,00; 38; 842
201312;AC;SENA MADUREIRA; 145;208,72837;119,52224;  5316;134,0;266,0; 32,00;614,00; 32; 894
201312;AC;SENADOR GUIOMARD; 153;180,83168; 95,08107;  2323;128,0;212,0; 32,00;492,00; 32; 772
201312;AC;TARAUACA; 147;273,91102;159,34913;  4855;146,0;352,0; 38,00;760,00; 32;1036
201312;AC;XAPURI; 149;182,89984;102,85653;  1847;112,0;222,0; 32,00;518,32; 32; 794
201312;AL;AGUA BRANCA;2701;216,16814;126,84776;  3164;132,0;282,0; 38,00;632,00; 32; 806
201312;AL;ANADIA;2703;136,30004; 61,83203;  2853;102,0;166,0; 32,00;353,92; 32; 478
201312;AL;ARAPIRACA;2705;137,48798; 70,77587; 26132;102,0;166,0; 32,00;374,00; 32; 772
201312;AL;ATALAIA;2707;167,00025; 92,40152;  8034;102,0;210,0; 70,00;471,34; 32; 884
201312;AL;BARRA DE SANTO ANTONIO;2709;148,13494; 68,63933;  2579;102,0;176,0; 58,28;387,32; 32; 642
201312;AL;BARRA DE SAO MIGUEL;2711;154,50858; 73,34244;   932;102,0;182,0; 32,00;411,38; 32; 492
201312;AL;BATALHA;2713;190,82086;101,24232;  2914;108,0;260,0; 64,00;482,00; 32; 806
201312;AL;BELEM;2715;161,20492; 88,99830;   732;102,0;204,5; 38,00;442,70; 32; 898
201312;AL;BELO MONTE;2717;217,70462;107,66145;  1537;132,0;272,0; 70,00;543,12; 32; 770
201312;AL;BOCA DA MATA;2719;164,38418; 89,96603;  4248;102,0;212,0; 32,00;492,00; 32; 772
201312;AL;BRANQUINHA;2721;142,86297; 62,73232;  1715;102,0;166,0; 32,00;362,00; 32; 628
201312;AL;CACIMBINHAS;2723;177,30735; 94,31171;  2027;110,0;228,0; 70,00;492,00; 32;1006
201312;AL;CAJUEIRO;2725;147,15798; 68,63258;  3513;102,0;172,0; 38,00;394,00; 32; 672
201312;AL;CAMPESTRE; 560;160,94000; 78,33174;  1100;102,0;202,0; 70,00;452,04; 32; 716
201312;AL;CAMPO ALEGRE;2727;122,27440; 54,11155;  6946; 70,0;140,0; 38,00;306,00; 32; 562
201312;AL;CAMPO GRANDE;2729;211,89219;112,52832;  1985;134,0;282,0; 70,00;562,00; 32; 794
201312;AL;CANAPI;2731;212,85512;120,62425;  3396;128,0;272,0; 70,00;614,40; 32; 884
201312;AL;CAPELA;2733;157,17003; 85,34466;  2576;102,0;194,0; 32,00;482,00; 32; 806
201312;AL;CARNEIROS;2735;231,27793;125,09881;  1432;140,0;282,0; 70,00;632,00; 32; 706
201312;AL;CHA PRETA;2737;189,83575;108,45173;  1242;110,5;236,0; 70,00;527,90; 32; 772
201312;AL;COITE DO NOIA;2739;200,72209; 97,85920;  2033;126,0;254,0; 70,00;490,00; 32; 794
201312;AL;COLONIA LEOPOLDINA;2741;168,31504; 97,44247;  3390;102,0;212,0; 38,00;498,44; 32; 772
201312;AL;COQUEIRO SECO;2743;141,99772; 74,19439;   877;102,0;166,0; 32,00;434,00; 32; 562
201312;AL;CORURIPE;2745;135,45785; 60,91572;  7651;102,0;166,0; 32,00;350,00; 32; 782
201312;AL;CRAIBAS;2889;229,71089;114,19463;  4545;142,0;282,0; 70,00;562,00; 32; 842
201312;AL;DELMIRO GOUVEIA;2747;158,86557; 85,91822;  6375;102,0;198,0; 32,00;466,00; 32; 772
201312;AL;DOIS RIACHOS;2749;138,32393; 66,73970;  2198;102,0;166,0; 70,00;380,00; 32; 652
201312;AL;ESTRELA DE ALAGOAS;2643;180,48824;100,01577;  3146;102,0;230,0; 64,00;514,00; 32; 872
201312;AL;FEIRA GRANDE;2751;149,26279; 75,23835;  4243;102,0;182,0; 64,00;417,16; 32; 772
