AnoMesReferencia;UF;NomeMunicipioSIAFI;CodigoMunicipioSIAFI;meanValor;sdValor;nBeneficios;quantile25;quantile75;quantile01;quantile99;minValor;maxValor
201506;AC;ACRELANDIA; 643;198,08995;107,22701;  1801;119,00;245,00; 35,00;541,00; 35; 732
201506;AC;ASSIS BRASIL; 157;315,41328;164,03755;   934;185,00;387,00; 77,00;772,00; 42; 926
201506;AC;BRASILEIA; 105;194,70816;109,17179;  3197;112,00;233,00; 35,00;570,00; 35; 848
201506;AC;BUJARI; 645;206,43522;119,20646;  1181;119,00;257,00; 35,00;597,20; 35; 924
201506;AC;CAPIXABA; 647;177,12355;102,25875;  1206;112,00;217,00; 35,00;551,40; 35; 848
201506;AC;CRUZEIRO DO SUL; 107;283,84822;153,39407;  9435;156,00;372,00; 70,00;742,00; 35;1080
201506;AC;EPITACIOLANDIA; 651;196,59111;106,60072;  1575;119,00;233,00; 35,00;540,00; 35; 902
201506;AC;FEIJO; 113;298,22610;153,54734;  4812;167,00;386,00; 77,00;762,00; 35;1082
201506;AC;JORDAO; 653;313,14674;169,93682;  1104;183,50;388,00; 70,21;837,76; 35; 914
201506;AC;MANCIO LIMA; 109;310,30206;153,74415;  2526;189,00;387,00; 77,00;772,00; 42;1002
201506;AC;MANOEL URBANO; 155;312,21523;164,14859;  1366;182,00;387,00; 77,00;772,00; 35; 926
201506;AC;MARECHAL THAUMATURGO; 655;301,06033;164,35144;  2337;182,00;386,00; 77,00;770,92; 35;1022
201506;AC;PLACIDO DE CASTRO; 151;171,80258; 87,10232;  1783;112,00;217,00; 35,00;488,72; 35; 640
201506;AC;PORTO ACRE; 649;228,26340;120,26125;  2407;147,00;299,50; 42,00;592,58; 35; 848
201506;AC;PORTO WALTER; 657;306,91680;170,98569;  1238;181,00;408,00; 77,00;794,00; 35;1052
201506;AC;RIO BRANCO; 139;183,14642; 99,05139; 23126;112,00;224,00; 35,00;527,00; 35; 926
201506;AC;RODRIGUES ALVES; 659;232,74988;131,02604;  2131;147,00;287,00; 42,00;672,00; 35; 964
201506;AC;SANTA ROSA DO PURUS; 661;376,05393;172,40103;   649;233,00;464,00; 77,00;848,00; 35; 848
201506;AC;SENA MADUREIRA; 145;253,70250;138,72248;  5200;147,00;327,00; 70,00;686,00; 35; 990
201506;AC;SENADOR GUIOMARD; 153;222,22003;115,45313;  2436;147,00;309,00; 42,00;572,00; 35; 772
201506;AC;TARAUACA; 147;331,56397;174,58995;  5213;206,00;442,00; 77,00;848,00; 35;1080
201506;AC;XAPURI; 149;195,81965;100,27725;  1863;119,00;237,00; 35,00;521,38; 35; 685
201506;AL;AGUA BRANCA;2701;252,79120;143,35029;  2840;147,00;310,00; 42,00;694,00; 35;1002
201506;AL;ANADIA;2703;151,98306; 69,97981;  2656;112,00;182,00; 70,00;415,00; 35; 572
201506;AL;ARAPIRACA;2705;151,72091; 73,94238; 23333;112,00;182,00; 35,00;398,00; 35; 860
201506;AL;ATALAIA;2707;160,35691; 83,08096;  7464;112,00;189,00; 70,00;452,00; 35; 794
201506;AL;BARRA DE SANTO ANTONIO;2709;176,68607; 87,02558;  2714;112,00;220,75; 42,00;463,00; 35; 712
201506;AL;BARRA DE SAO MIGUEL;2711;173,89087; 83,44393;   953;112,00;209,00; 35,00;457,76; 35; 601
201506;AL;BATALHA;2713;216,70198;109,56466;  2926;126,00;285,00; 77,00;530,75; 35; 794
201506;AL;BELEM;2715;180,14365; 97,81579;   724;112,00;224,00; 42,00;511,16; 35; 841
201506;AL;BELO MONTE;2717;222,61965;112,66942;  1588;139,00;289,00; 77,00;554,91; 77; 762
201506;AL;BOCA DA MATA;2719;179,89866; 96,53833;  4026;112,00;232,00; 35,00;522,00; 35; 830
201506;AL;BRANQUINHA;2721;157,57663; 67,93915;  1703;112,00;182,00; 70,00;408,70; 35; 578
201506;AL;CACIMBINHAS;2723;205,42851;109,42422;  2196;124,00;262,00; 77,00;570,00; 35; 996
201506;AL;CAJUEIRO;2725;154,48613; 66,04307;  3606;112,00;182,00; 77,00;393,95; 35; 750
201506;AL;CAMPESTRE; 560;178,62432; 92,05704;  1110;112,00;221,00; 77,00;489,28; 35; 808
201506;AL;CAMPO ALEGRE;2727;132,70731; 55,92620;  6881; 77,00;154,00; 70,00;326,20; 35; 596
201506;AL;CAMPO GRANDE;2729;263,54029;129,01129;  2060;156,00;310,00; 77,00;685,00; 35; 926
201506;AL;CANAPI;2731;238,08540;126,26352;  3583;142,00;297,00; 77,00;650,36; 35; 902
201506;AL;CAPELA;2733;169,36882; 90,00728;  2508;112,00;202,00; 35,00;498,93; 35; 694
201506;AL;CARNEIROS;2735;268,06089;136,85397;  1511;156,00;310,00; 77,00;694,00; 35; 849
201506;AL;CHA PRETA;2737;238,15446;126,75568;  1256;147,00;309,00; 77,00;618,00; 35; 848
201506;AL;COITE DO NOIA;2739;218,72318;106,76805;  1976;140,00;278,00; 70,00;549,75; 35; 886
201506;AL;COLONIA LEOPOLDINA;2741;179,89373;104,12143;  3397;112,00;224,00; 77,00;540,00; 35; 912
201506;AL;COQUEIRO SECO;2743;162,33333; 81,35309;   801;112,00;189,00; 42,00;464,00; 35; 572
201506;AL;CORURIPE;2745;145,16321; 62,11623;  6556;112,00;182,00; 35,00;361,45; 35; 628
201506;AL;CRAIBAS;2889;232,55939;111,28413;  4487;149,00;297,00; 77,00;568,14; 35; 926
201506;AL;DELMIRO GOUVEIA;2747;165,50036; 85,64969;  5632;112,00;189,00; 70,00;464,00; 35; 848
201506;AL;DOIS RIACHOS;2749;144,97803; 69,79428;  2321; 89,00;182,00; 77,00;406,00; 35; 712
201506;AL;ESTRELA DE ALAGOAS;2643;211,02146;112,34214;  2843;125,50;277,00; 77,00;594,16; 35; 964
